발생월,발생일,사고유형대분류,사고유형중분류,사고유형,사고건수,사망자수,중상자수,경상자수,부상신고자수
2,3,차대차,후진중충돌,후진중충돌,11,0,1,12,0
2,3,차대차,추돌,추돌,109,2,26,141,8
2,3,차대차,기타,기타,108,2,24,118,6
2,3,차량단독,전도,전도,2,0,0,1,1
2,3,차량단독,공작물충돌,공작물충돌,4,0,2,13,7
2,3,차량단독,도로이탈,도로이탈 추락,1,0,1,1,0
2,3,차량단독,기타,기타,8,0,1,4,3
2,4,차대사람,횡단중,횡단중,44,1,24,20,1
2,4,차대사람,차도통행중,차도통행중,11,1,4,7,0
2,4,차대사람,길가장자리구역통행중,길가장자리구역통행중,5,0,1,4,1
2,4,차대사람,보도통행중,보도통행중,3,0,0,2,1
2,4,차대사람,기타,기타,31,0,15,15,4
2,4,차대차,정면충돌,정면충돌,11,0,6,15,3
2,4,차대차,측면충돌,측면충돌,216,0,53,238,18
2,4,차대차,후진중충돌,후진중충돌,9,0,1,10,1
2,4,차대차,추돌,추돌,127,1,22,181,8
2,4,차대차,기타,기타,117,1,33,124,10
2,4,차량단독,전도,전도,2,0,0,1,1
2,4,차량단독,전복,전복,1,0,2,0,0
2,4,차량단독,공작물충돌,공작물충돌,14,1,4,9,3
2,4,차량단독,도로이탈,도로이탈 추락,4,2,1,1,0
2,4,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
2,4,차량단독,기타,기타,11,0,2,11,2
2,5,차대사람,횡단중,횡단중,39,1,17,23,0
2,5,차대사람,차도통행중,차도통행중,13,2,7,5,0
2,5,차대사람,길가장자리구역통행중,길가장자리구역통행중,1,0,0,1,0
2,5,차대사람,보도통행중,보도통행중,2,0,1,1,0
2,5,차대사람,기타,기타,38,0,9,27,2
2,5,차대차,정면충돌,정면충돌,19,1,7,17,1
2,5,차대차,측면충돌,측면충돌,248,1,43,289,19
2,5,차대차,후진중충돌,후진중충돌,6,0,0,9,0
2,5,차대차,추돌,추돌,104,0,22,135,10
2,5,차대차,기타,기타,163,1,34,175,14
2,5,차량단독,전도,전도,1,0,0,1,0
2,5,차량단독,공작물충돌,공작물충돌,5,0,1,2,2
2,5,차량단독,도로이탈,도로이탈 추락,1,0,0,1,0
2,5,차량단독,기타,기타,9,0,3,5,1
2,6,차대사람,횡단중,횡단중,25,3,8,16,1
2,6,차대사람,차도통행중,차도통행중,5,1,1,3,0
2,6,차대사람,길가장자리구역통행중,길가장자리구역통행중,11,0,4,7,0
2,6,차대사람,보도통행중,보도통행중,2,0,2,0,0
2,6,차대사람,기타,기타,30,0,15,15,0
2,6,차대차,정면충돌,정면충돌,21,0,11,22,2
2,6,차대차,측면충돌,측면충돌,194,2,44,236,32
2,6,차대차,후진중충돌,후진중충돌,4,0,0,4,0
2,6,차대차,추돌,추돌,81,0,20,111,6
2,6,차대차,기타,기타,109,0,22,124,10
2,6,차량단독,전도,전도,5,0,2,2,1
2,6,차량단독,전복,전복,1,1,2,0,0
2,6,차량단독,공작물충돌,공작물충돌,10,2,5,4,2
2,6,차량단독,기타,기타,6,0,6,6,1
2,7,차대사람,횡단중,횡단중,22,0,10,13,1
2,7,차대사람,차도통행중,차도통행중,6,1,1,4,0
2,7,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,0,1,2,0
2,7,차대사람,보도통행중,보도통행중,3,0,1,2,0
2,7,차대사람,기타,기타,23,1,6,16,0
2,7,차대차,정면충돌,정면충돌,10,0,4,13,2
2,7,차대차,측면충돌,측면충돌,135,0,46,152,8
2,7,차대차,후진중충돌,후진중충돌,4,0,0,6,0
2,7,차대차,추돌,추돌,62,0,11,90,8
2,7,차대차,기타,기타,105,3,24,133,13
2,7,차량단독,전도,전도,3,1,0,1,1
2,7,차량단독,전복,전복,1,1,0,0,0
2,7,차량단독,공작물충돌,공작물충돌,3,1,0,1,1
2,7,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
2,7,차량단독,기타,기타,8,2,1,4,1
2,8,차대사람,횡단중,횡단중,44,1,28,17,0
2,8,차대사람,차도통행중,차도통행중,16,0,9,8,1
2,8,차대사람,길가장자리구역통행중,길가장자리구역통행중,14,0,6,6,2
2,8,차대사람,보도통행중,보도통행중,8,0,3,5,0
2,8,차대사람,기타,기타,37,0,12,26,0
2,8,차대차,정면충돌,정면충돌,22,1,10,22,4
2,8,차대차,측면충돌,측면충돌,235,1,61,270,17
2,8,차대차,후진중충돌,후진중충돌,10,0,1,12,0
2,8,차대차,추돌,추돌,101,3,32,147,6
2,8,차대차,기타,기타,123,0,43,116,7
2,8,차량단독,전도,전도,5,0,3,5,1
2,8,차량단독,공작물충돌,공작물충돌,6,0,5,2,1
2,8,차량단독,도로이탈,도로이탈 추락,2,1,1,0,0
2,8,차량단독,기타,기타,12,1,7,6,1
2,9,차대사람,횡단중,횡단중,52,1,32,22,1
2,9,차대사람,차도통행중,차도통행중,11,0,1,8,2
2,9,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,3,3,0
2,9,차대사람,보도통행중,보도통행중,7,0,2,7,0
2,9,차대사람,기타,기타,51,0,27,23,3
2,9,차대차,정면충돌,정면충돌,18,0,7,21,2
2,9,차대차,측면충돌,측면충돌,254,1,56,287,23
2,9,차대차,후진중충돌,후진중충돌,19,0,2,18,0
2,9,차대차,추돌,추돌,123,1,45,164,5
2,9,차대차,기타,기타,158,0,41,160,12
2,9,차량단독,전도,전도,4,1,0,1,2
2,9,차량단독,공작물충돌,공작물충돌,4,2,4,0,0
2,9,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
2,9,차량단독,기타,기타,8,0,3,3,2
2,10,차대사람,횡단중,횡단중,51,1,29,20,3
2,10,차대사람,차도통행중,차도통행중,10,0,4,6,0
2,10,차대사람,길가장자리구역통행중,길가장자리구역통행중,4,0,1,3,0
2,10,차대사람,보도통행중,보도통행중,11,0,4,5,2
2,10,차대사람,기타,기타,68,0,26,41,4
2,10,차대차,정면충돌,정면충돌,35,1,18,43,1
2,10,차대차,측면충돌,측면충돌,232,0,67,259,17
2,10,차대차,후진중충돌,후진중충돌,10,0,0,14,0
2,10,차대차,추돌,추돌,128,0,20,184,9
2,10,차대차,기타,기타,168,0,41,169,13
2,10,차량단독,전도,전도,2,0,1,1,0
2,10,차량단독,전복,전복,1,0,0,1,0
2,10,차량단독,공작물충돌,공작물충돌,7,1,7,3,4
2,10,차량단독,도로이탈,도로이탈 추락,1,0,1,0,0
2,10,차량단독,기타,기타,11,0,3,8,4
2,11,차대사람,횡단중,횡단중,19,1,7,10,1
2,11,차대사람,차도통행중,차도통행중,3,0,3,0,0
2,11,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,0,1,2,0
2,11,차대사람,보도통행중,보도통행중,3,0,1,1,1
2,11,차대사람,기타,기타,26,1,5,18,2
2,11,차대차,정면충돌,정면충돌,19,0,11,18,3
2,11,차대차,측면충돌,측면충돌,124,1,38,153,12
2,11,차대차,후진중충돌,후진중충돌,5,0,0,7,2
2,11,차대차,추돌,추돌,57,0,6,92,6
2,11,차대차,기타,기타,75,1,16,79,6
2,11,차량단독,전도,전도,2,0,0,2,0
2,11,차량단독,공작물충돌,공작물충돌,9,1,6,5,0
2,11,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
2,11,차량단독,기타,기타,9,0,4,4,1
2,12,차대사람,횡단중,횡단중,15,1,11,3,1
2,12,차대사람,차도통행중,차도통행중,3,1,0,1,1
2,12,차대사람,길가장자리구역통행중,길가장자리구역통행중,2,0,0,2,0
2,12,차대사람,보도통행중,보도통행중,1,0,1,0,0
2,12,차대사람,기타,기타,14,0,8,6,1
2,12,차대차,정면충돌,정면충돌,12,0,3,26,0
2,12,차대차,측면충돌,측면충돌,112,0,29,174,5
2,12,차대차,후진중충돌,후진중충돌,7,0,0,9,0
2,12,차대차,추돌,추돌,42,0,14,91,3
2,12,차대차,기타,기타,60,0,11,91,6
2,12,차량단독,전도,전도,1,0,1,0,0
2,12,차량단독,공작물충돌,공작물충돌,11,0,6,5,0
2,12,차량단독,주/정차차량 충돌,주/정차차량 충돌,1,0,0,1,0
2,12,차량단독,도로이탈,도로이탈 기타,2,1,1,1,0
2,12,차량단독,기타,기타,5,0,3,2,1
2,13,차대사람,횡단중,횡단중,21,0,9,14,0
2,13,차대사람,차도통행중,차도통행중,10,0,1,7,2
2,13,차대사람,길가장자리구역통행중,길가장자리구역통행중,7,0,1,6,0
2,13,차대사람,보도통행중,보도통행중,6,0,0,6,0
2,13,차대사람,기타,기타,23,0,12,12,0
2,13,차대차,정면충돌,정면충돌,13,0,9,20,1
2,13,차대차,측면충돌,측면충돌,132,0,30,226,8
2,13,차대차,후진중충돌,후진중충돌,8,0,0,10,0
2,13,차대차,추돌,추돌,85,0,16,166,7
2,13,차대차,기타,기타,80,0,20,111,8
2,13,차량단독,전도,전도,7,2,3,2,0
2,13,차량단독,전복,전복,1,1,0,0,0
2,13,차량단독,공작물충돌,공작물충돌,8,2,2,4,1
2,13,차량단독,주/정차차량 충돌,주/정차차량 충돌,1,0,0,0,1
2,13,차량단독,도로이탈,도로이탈 추락,1,0,0,1,0
2,13,차량단독,기타,기타,3,1,3,0,0
2,14,차대사람,횡단중,횡단중,18,0,5,14,0
2,14,차대사람,차도통행중,차도통행중,5,0,4,1,0
2,14,차대사람,길가장자리구역통행중,길가장자리구역통행중,4,0,0,4,0
2,14,차대사람,보도통행중,보도통행중,4,0,4,0,0
2,14,차대사람,기타,기타,30,1,7,22,2
2,14,차대차,정면충돌,정면충돌,11,2,3,10,1
2,14,차대차,측면충돌,측면충돌,107,0,26,129,16
2,14,차대차,후진중충돌,후진중충돌,4,0,0,6,2
2,14,차대차,추돌,추돌,50,0,9,81,7
2,14,차대차,기타,기타,83,1,24,90,10
2,14,차량단독,전도,전도,3,0,1,2,0
2,14,차량단독,전복,전복,1,0,0,1,0
2,14,차량단독,공작물충돌,공작물충돌,9,1,1,2,5
2,14,차량단독,기타,기타,6,2,3,3,1
2,15,차대사람,횡단중,횡단중,36,2,16,17,2
2,15,차대사람,차도통행중,차도통행중,17,0,6,12,1
2,15,차대사람,길가장자리구역통행중,길가장자리구역통행중,10,0,3,6,1
2,15,차대사람,보도통행중,보도통행중,1,0,0,1,0
2,15,차대사람,기타,기타,26,0,7,19,0
2,15,차대차,정면충돌,정면충돌,20,0,11,17,0
2,15,차대차,측면충돌,측면충돌,173,0,36,216,14
2,15,차대차,후진중충돌,후진중충돌,6,0,1,8,0
2,15,차대차,추돌,추돌,68,0,14,90,3
2,15,차대차,기타,기타,87,1,23,92,14
2,15,차량단독,전도,전도,3,1,1,1,1
2,15,차량단독,공작물충돌,공작물충돌,5,0,1,1,3
2,15,차량단독,주/정차차량 충돌,주/정차차량 충돌,1,0,1,0,0
2,15,차량단독,도로이탈,도로이탈 추락,2,1,0,1,0
2,15,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
2,15,차량단독,기타,기타,13,0,4,10,5
2,16,차대사람,횡단중,횡단중,33,0,17,17,0
2,16,차대사람,차도통행중,차도통행중,8,0,5,3,0
2,16,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,0,2,1,0
2,16,차대사람,보도통행중,보도통행중,4,0,1,3,0
2,16,차대사람,기타,기타,32,0,9,22,3
2,16,차대차,정면충돌,정면충돌,17,0,8,22,1
2,16,차대차,측면충돌,측면충돌,195,1,51,236,16
2,16,차대차,후진중충돌,후진중충돌,11,0,1,13,0
2,16,차대차,추돌,추돌,91,1,24,134,5
2,16,차대차,기타,기타,95,0,18,108,3
2,16,차량단독,전도,전도,5,3,0,1,1
2,16,차량단독,전복,전복,1,0,0,1,0
2,16,차량단독,공작물충돌,공작물충돌,7,0,4,5,1
2,16,차량단독,도로이탈,도로이탈 추락,1,0,0,1,0
2,16,차량단독,기타,기타,9,1,4,3,1
2,17,차대사람,횡단중,횡단중,43,0,21,24,0
2,17,차대사람,차도통행중,차도통행중,7,0,2,5,0
2,17,차대사람,길가장자리구역통행중,길가장자리구역통행중,4,0,2,2,0
2,17,차대사람,보도통행중,보도통행중,3,1,2,1,0
2,17,차대사람,기타,기타,32,0,11,21,0
2,17,차대차,정면충돌,정면충돌,19,0,7,23,6
2,17,차대차,측면충돌,측면충돌,183,0,40,208,13
2,17,차대차,후진중충돌,후진중충돌,13,0,2,10,1
2,17,차대차,추돌,추돌,89,1,31,107,10
2,17,차대차,기타,기타,132,0,32,164,8
2,17,차량단독,전도,전도,1,0,0,1,0
2,17,차량단독,공작물충돌,공작물충돌,9,2,6,2,1
2,17,차량단독,도로이탈,도로이탈 추락,1,0,0,1,0
2,17,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
2,17,차량단독,기타,기타,11,0,4,8,2
2,18,차대사람,횡단중,횡단중,32,3,12,18,1
2,18,차대사람,차도통행중,차도통행중,8,0,1,7,1
2,18,차대사람,길가장자리구역통행중,길가장자리구역통행중,8,0,4,5,0
2,18,차대사람,보도통행중,보도통행중,2,0,0,2,0
2,18,차대사람,기타,기타,30,0,9,21,3
2,18,차대차,정면충돌,정면충돌,21,0,11,19,0
2,18,차대차,측면충돌,측면충돌,205,2,44,244,9
2,18,차대차,후진중충돌,후진중충돌,10,0,4,8,0
2,18,차대차,추돌,추돌,92,1,17,152,6
2,18,차대차,기타,기타,111,0,20,128,10
2,18,차량단독,전도,전도,1,0,0,2,0
2,18,차량단독,공작물충돌,공작물충돌,8,3,7,4,1
2,18,차량단독,도로이탈,도로이탈 추락,1,0,1,0,0
2,18,차량단독,도로이탈,도로이탈 기타,1,0,0,1,1
2,18,차량단독,기타,기타,8,0,6,2,0
2,19,차대사람,횡단중,횡단중,44,1,20,24,0
2,19,차대사람,차도통행중,차도통행중,14,2,6,9,0
2,19,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,1,4,1
2,19,차대사람,보도통행중,보도통행중,6,0,3,3,0
2,19,차대사람,기타,기타,51,1,10,38,2
2,19,차대차,정면충돌,정면충돌,32,1,14,30,2
2,19,차대차,측면충돌,측면충돌,228,1,50,269,26
2,19,차대차,후진중충돌,후진중충돌,11,0,1,11,1
2,19,차대차,추돌,추돌,136,1,32,205,9
2,19,차대차,기타,기타,158,0,32,166,10
2,19,차량단독,전도,전도,6,0,3,1,2
2,19,차량단독,공작물충돌,공작물충돌,6,1,1,2,2
2,19,차량단독,도로이탈,도로이탈 추락,1,0,0,1,0
2,19,차량단독,기타,기타,10,0,3,5,2
2,20,차대사람,횡단중,횡단중,35,1,16,18,2
2,20,차대사람,차도통행중,차도통행중,5,0,2,3,0
2,20,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,1,5,0
2,20,차대사람,보도통행중,보도통행중,4,0,0,3,2
2,20,차대사람,기타,기타,41,1,11,25,5
2,20,차대차,정면충돌,정면충돌,22,3,11,32,1
2,20,차대차,측면충돌,측면충돌,192,2,48,232,20
2,20,차대차,후진중충돌,후진중충돌,12,0,1,13,1
2,20,차대차,추돌,추돌,88,1,16,154,8
2,20,차대차,기타,기타,98,0,28,121,14
2,20,차량단독,전도,전도,3,0,2,0,1
2,20,차량단독,전복,전복,1,0,1,0,0
2,20,차량단독,공작물충돌,공작물충돌,16,1,7,7,3
2,20,차량단독,도로이탈,도로이탈 추락,1,0,0,1,0
2,20,차량단독,기타,기타,8,0,4,5,0
2,21,차대사람,횡단중,횡단중,16,3,1,12,1
2,21,차대사람,차도통행중,차도통행중,11,0,6,5,0
2,21,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,0,2,1,0
2,21,차대사람,보도통행중,보도통행중,6,0,2,4,0
2,21,차대사람,기타,기타,25,0,10,13,2
2,21,차대차,정면충돌,정면충돌,15,1,8,21,1
2,21,차대차,측면충돌,측면충돌,147,1,38,203,15
2,21,차대차,후진중충돌,후진중충돌,6,0,0,8,0
2,21,차대차,추돌,추돌,73,1,18,126,3
2,21,차대차,기타,기타,64,0,19,65,9
2,21,차량단독,전도,전도,1,0,0,0,1
2,21,차량단독,공작물충돌,공작물충돌,11,0,8,7,0
2,21,차량단독,도로이탈,도로이탈 추락,1,0,0,1,0
2,21,차량단독,기타,기타,7,1,6,4,0
2,22,차대사람,횡단중,횡단중,37,0,16,22,5
2,22,차대사람,차도통행중,차도통행중,14,2,2,10,0
2,22,차대사람,길가장자리구역통행중,길가장자리구역통행중,5,0,1,4,0
2,22,차대사람,보도통행중,보도통행중,6,0,1,5,0
2,22,차대사람,기타,기타,41,1,17,24,2
2,22,차대차,정면충돌,정면충돌,21,1,5,30,0
2,22,차대차,측면충돌,측면충돌,221,2,56,246,19
2,22,차대차,후진중충돌,후진중충돌,4,0,1,4,0
2,22,차대차,추돌,추돌,91,0,18,130,8
2,22,차대차,기타,기타,105,0,31,114,5
2,22,차량단독,전도,전도,3,1,0,2,0
2,22,차량단독,공작물충돌,공작물충돌,5,3,1,4,0
2,22,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
2,22,차량단독,기타,기타,8,0,1,7,0
2,23,차대사람,횡단중,횡단중,27,0,17,12,1
2,23,차대사람,차도통행중,차도통행중,12,0,5,7,0
2,23,차대사람,길가장자리구역통행중,길가장자리구역통행중,5,0,1,3,1
2,23,차대사람,보도통행중,보도통행중,6,0,2,4,0
2,23,차대사람,기타,기타,46,2,17,26,3
2,23,차대차,정면충돌,정면충돌,17,0,3,17,3
2,23,차대차,측면충돌,측면충돌,229,4,63,241,12
2,23,차대차,후진중충돌,후진중충돌,9,0,2,10,0
2,23,차대차,추돌,추돌,80,1,21,103,3
2,23,차대차,기타,기타,101,1,18,103,8
2,23,차량단독,전도,전도,2,0,2,0,0
2,23,차량단독,전복,전복,1,0,0,1,0
2,23,차량단독,공작물충돌,공작물충돌,8,0,9,6,2
2,23,차량단독,기타,기타,9,0,5,5,1
2,24,차대사람,횡단중,횡단중,37,1,17,18,4
2,24,차대사람,차도통행중,차도통행중,7,0,3,4,0
2,24,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,0,5,1
2,24,차대사람,보도통행중,보도통행중,7,0,3,3,1
2,24,차대사람,기타,기타,33,0,13,18,2
2,24,차대차,정면충돌,정면충돌,13,1,6,12,1
2,24,차대차,측면충돌,측면충돌,206,0,45,270,16
2,24,차대차,후진중충돌,후진중충돌,11,0,0,11,1
2,24,차대차,추돌,추돌,83,0,13,97,5
2,24,차대차,기타,기타,88,0,19,99,13
2,24,차량단독,전도,전도,2,1,1,0,0
2,24,차량단독,공작물충돌,공작물충돌,8,2,3,4,0
2,24,차량단독,기타,기타,7,0,0,6,1
2,25,차대사람,횡단중,횡단중,44,1,24,19,1
2,25,차대사람,차도통행중,차도통행중,7,0,1,6,0
2,25,차대사람,길가장자리구역통행중,길가장자리구역통행중,4,0,2,2,0
2,25,차대사람,보도통행중,보도통행중,3,0,0,3,0
2,25,차대사람,기타,기타,43,1,16,29,1
2,25,차대차,정면충돌,정면충돌,16,2,7,16,1
2,25,차대차,측면충돌,측면충돌,200,2,51,213,20
2,25,차대차,후진중충돌,후진중충돌,7,0,0,9,0
2,25,차대차,추돌,추돌,78,3,17,90,6
2,25,차대차,기타,기타,99,0,23,100,14
2,25,차량단독,전도,전도,1,0,0,1,0
2,25,차량단독,공작물충돌,공작물충돌,7,1,4,4,2
2,25,차량단독,기타,기타,11,0,3,6,2
2,26,차대사람,횡단중,횡단중,53,1,23,29,1
2,26,차대사람,차도통행중,차도통행중,13,0,4,9,1
2,26,차대사람,길가장자리구역통행중,길가장자리구역통행중,5,0,1,3,1
2,26,차대사람,보도통행중,보도통행중,6,0,1,4,1
2,26,차대사람,기타,기타,45,2,21,25,2
2,26,차대차,정면충돌,정면충돌,17,0,10,18,1
2,26,차대차,측면충돌,측면충돌,233,3,60,280,21
2,26,차대차,후진중충돌,후진중충돌,6,0,0,8,0
2,26,차대차,추돌,추돌,96,2,27,132,5
2,26,차대차,기타,기타,106,1,24,112,8
2,26,차량단독,공작물충돌,공작물충돌,10,1,3,7,1
2,26,차량단독,도로이탈,도로이탈 추락,1,0,0,1,0
2,26,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
2,26,차량단독,기타,기타,9,0,1,11,0
2,27,차대사람,횡단중,횡단중,31,2,19,14,3
2,27,차대사람,차도통행중,차도통행중,9,0,4,4,1
